Call_ID,Fecha,Agente_ID,Centro_Costo,Canal,Tiempo_Espera_Seg,Tiempo_Atencion_Seg,Tiempo_Total_Seg,Abandonada,Resuelta_Primer_Contacto
C11166,2025-02-27 01:00:00,A002,Banca_Personal,Inbound,60,300,360,0,1
C11167,2025-02-28 09:00:00,A003,Soporte_Digital,Inbound,26,208,234,0,1
C11168,2025-03-28 00:00:00,A013,Tarjetas,Inbound,63,108,171,0,1
C11169,2025-01-30 20:00:00,A009,Créditos,Inbound,3,422,425,0,0
C11170,2025-03-07 02:00:00,A022,Banca_Personal,Inbound,35,292,327,1,1
C11171,2025-03-13 07:00:00,A019,Banca_Personal,Inbound,40,306,346,0,1
C11172,2025-02-21 01:00:00,A018,Soporte_Digital,Inbound,13,238,251,0,1
C11173,2025-02-22 23:00:00,A005,Créditos,Inbound,18,264,282,0,0
C11174,2025-01-01 08:00:00,A010,Soporte_Digital,Inbound,45,430,475,0,1
C11175,2025-01-25 21:00:00,A014,Créditos,Outbound,23,445,468,0,0
C11176,2025-01-01 22:00:00,A021,Soporte_Digital,Outbound,41,188,229,0,1
C11177,2025-03-24 22:00:00,A017,Créditos,Outbound,14,303,317,0,1
C11178,2025-03-09 00:00:00,A003,Tarjetas,Outbound,38,412,450,0,0
C11179,2025-03-28 10:00:00,A007,Soporte_Digital,Inbound,32,311,343,0,1
C11180,2025-02-16 00:00:00,A009,Tarjetas,Inbound,18,341,359,0,1
C11181,2025-01-04 19:00:00,A005,Soporte_Digital,Inbound,26,289,315,0,1
C11182,2025-02-05 10:00:00,A004,Soporte_Digital,Outbound,37,330,367,0,1
C11183,2025-03-24 14:00:00,A003,Soporte_Digital,Outbound,45,386,431,0,1
C11184,2025-02-16 03:00:00,A013,Banca_Personal,Inbound,33,331,364,0,0
C11185,2025-01-13 11:00:00,A009,Soporte_Digital,Inbound,17,227,244,0,1
C11186,2025-03-03 13:00:00,A023,Créditos,Inbound,8,262,270,1,1
C11187,2025-02-24 08:00:00,A007,Banca_Personal,Inbound,42,346,388,0,0
C11188,2025-02-11 16:00:00,A008,Créditos,Outbound,12,295,307,0,1
C11189,2025-02-15 02:00:00,A010,Créditos,Outbound,7,267,274,0,1
C11190,2025-02-26 21:00:00,A001,Créditos,Inbound,17,234,251,0,1
C11191,2025-03-29 21:00:00,A020,Créditos,Inbound,13,240,253,0,1
C11192,2025-02-02 07:00:00,A021,Créditos,Inbound,120,257,377,0,1
C11193,2025-03-02 12:00:00,A021,Tarjetas,Outbound,24,327,351,0,0
C11194,2025-03-12 01:00:00,A001,Banca_Personal,Outbound,75,268,343,0,1
C11195,2025-03-14 23:00:00,A019,Créditos,Inbound,50,310,360,0,1
C11196,2025-03-19 03:00:00,A002,Tarjetas,Inbound,9,309,318,0,1
C11197,2025-03-21 01:00:00,A012,Tarjetas,Inbound,42,346,388,1,0
C11198,2025-03-14 01:00:00,A023,Créditos,Inbound,18,250,268,0,1
C11199,2025-02-25 07:00:00,A013,Soporte_Digital,Outbound,13,396,409,0,0
C11200,2025-01-26 14:00:00,A014,Créditos,Inbound,28,194,222,0,1
C11201,2025-01-11 04:00:00,A005,Tarjetas,Inbound,25,280,305,0,1
C11202,2025-02-01 12:00:00,A003,Créditos,Inbound,43,274,317,0,0
C11203,2025-02-04 07:00:00,A024,Tarjetas,Inbound,10,252,262,0,1
C11204,2025-03-18 22:00:00,A017,Créditos,Inbound,44,167,211,0,0
C11205,2025-03-01 19:00:00,A001,Tarjetas,Inbound,13,372,385,0,1
C11206,2025-02-21 16:00:00,A014,Créditos,Outbound,69,349,418,0,0
C11207,2025-01-22 11:00:00,A006,Soporte_Digital,Inbound,12,329,341,0,1
C11208,2025-01-20 17:00:00,A017,Soporte_Digital,Inbound,15,256,271,1,1
C11209,2025-01-02 11:00:00,A004,Tarjetas,Inbound,29,269,298,0,1
C11210,2025-02-28 18:00:00,A006,Soporte_Digital,Inbound,4,279,283,0,1
C11211,2025-03-16 16:00:00,A001,Soporte_Digital,Inbound,25,285,310,0,1
C11212,2025-03-14 06:00:00,A009,Banca_Personal,Inbound,77,347,424,0,0
C11213,2025-02-04 13:00:00,A004,Créditos,Outbound,11,270,281,0,0
C11214,2025-02-15 12:00:00,A009,Créditos,Outbound,19,248,267,0,1
C11215,2025-02-19 09:00:00,A009,Soporte_Digital,Inbound,31,308,339,0,1
C11216,2025-03-15 10:00:00,A022,Soporte_Digital,Outbound,71,302,373,1,1
C11217,2025-02-09 08:00:00,A013,Tarjetas,Inbound,13,330,343,0,1
C11218,2025-03-04 23:00:00,A023,Créditos,Outbound,53,383,436,0,1
C11219,2025-01-18 22:00:00,A017,Banca_Personal,Inbound,41,275,316,0,1
C11220,2025-03-26 06:00:00,A021,Banca_Personal,Inbound,39,355,394,0,1
C11221,2025-02-05 18:00:00,A003,Soporte_Digital,Inbound,40,308,348,0,1
C11222,2025-01-10 13:00:00,A006,Tarjetas,Inbound,12,361,373,0,1
C11223,2025-01-08 09:00:00,A020,Tarjetas,Inbound,15,373,388,0,1
C11224,2025-03-01 17:00:00,A015,Créditos,Inbound,52,254,306,0,1
C11225,2025-03-09 05:00:00,A014,Soporte_Digital,Inbound,10,418,428,0,1
C11226,2025-03-15 11:00:00,A013,Soporte_Digital,Inbound,30,310,340,0,1
C11227,2025-03-15 22:00:00,A009,Tarjetas,Inbound,17,231,248,0,0
C11228,2025-02-10 14:00:00,A023,Banca_Personal,Inbound,48,231,279,0,0
C11229,2025-01-04 09:00:00,A015,Banca_Personal,Outbound,9,388,397,0,1
C11230,2025-02-05 05:00:00,A014,Créditos,Inbound,45,378,423,0,1
C11231,2025-02-20 16:00:00,A004,Soporte_Digital,Outbound,34,365,399,0,1
C11232,2025-01-26 17:00:00,A011,Soporte_Digital,Inbound,40,267,307,0,0
C11233,2025-01-19 12:00:00,A022,Banca_Personal,Inbound,19,277,296,0,1
C11234,2025-02-08 10:00:00,A002,Soporte_Digital,Inbound,76,205,281,0,0
C11235,2025-01-09 00:00:00,A016,Soporte_Digital,Inbound,13,282,295,0,0
C11236,2025-03-11 06:00:00,A019,Tarjetas,Inbound,54,310,364,0,1
C11237,2025-01-13 00:00:00,A016,Créditos,Inbound,65,390,455,0,1
C11238,2025-02-18 15:00:00,A007,Créditos,Inbound,48,283,331,0,1
C11239,2025-03-01 14:00:00,A011,Créditos,Outbound,42,279,321,0,1
C11240,2025-03-18 10:00:00,A012,Tarjetas,Outbound,53,317,370,0,1
C11241,2025-03-24 02:00:00,A004,Créditos,Inbound,12,351,363,1,1
C11242,2025-02-07 07:00:00,A016,Créditos,Inbound,13,393,406,0,1
C11243,2025-02-08 07:00:00,A016,Banca_Personal,Outbound,48,258,306,1,1
C11244,2025-03-26 18:00:00,A007,Banca_Personal,Outbound,15,289,304,0,0
C11245,2025-03-06 16:00:00,A025,Créditos,Outbound,48,308,356,0,0
C11246,2025-03-12 20:00:00,A013,Tarjetas,Inbound,36,284,320,0,1
C11247,2025-03-27 20:00:00,A005,Tarjetas,Inbound,7,262,269,0,0
C11248,2025-03-13 21:00:00,A001,Tarjetas,Outbound,37,284,321,0,1
C11249,2025-03-21 01:00:00,A005,Soporte_Digital,Inbound,71,226,297,1,0
C11250,2025-03-16 23:00:00,A022,Soporte_Digital,Inbound,3,263,266,0,1
C11251,2025-01-13 23:00:00,A014,Tarjetas,Inbound,24,226,250,0,1
C11252,2025-02-16 23:00:00,A011,Banca_Personal,Inbound,16,300,316,1,1
C11253,2025-01-15 02:00:00,A002,Soporte_Digital,Inbound,13,276,289,0,1
C11254,2025-01-15 22:00:00,A024,Tarjetas,Outbound,18,267,285,0,1
C11255,2025-02-18 20:00:00,A018,Soporte_Digital,Inbound,24,300,324,0,1
C11256,2025-02-01 23:00:00,A015,Soporte_Digital,Inbound,66,151,217,0,0
C11257,2025-03-29 01:00:00,A014,Soporte_Digital,Inbound,22,280,302,0,0
C11258,2025-01-09 09:00:00,A025,Soporte_Digital,Outbound,10,311,321,0,1
C11259,2025-03-12 12:00:00,A013,Tarjetas,Inbound,7,358,365,0,1
C11260,2025-01-20 07:00:00,A002,Soporte_Digital,Inbound,14,336,350,0,0
C11261,2025-01-19 16:00:00,A019,Créditos,Inbound,29,376,405,0,1
C11262,2025-02-08 00:00:00,A008,Tarjetas,Outbound,2,213,215,0,0
C11263,2025-02-03 05:00:00,A022,Tarjetas,Inbound,24,362,386,0,1
C11264,2025-02-03 01:00:00,A017,Tarjetas,Outbound,10,317,327,0,0
C11265,2025-01-19 04:00:00,A015,Soporte_Digital,Inbound,10,267,277,0,0
C11266,2025-03-21 20:00:00,A020,Tarjetas,Inbound,13,306,319,0,0
C11267,2025-03-15 21:00:00,A021,Banca_Personal,Inbound,63,487,550,1,0
C11268,2025-01-23 02:00:00,A014,Créditos,Inbound,26,308,334,0,1
C11269,2025-01-24 12:00:00,A003,Banca_Personal,Inbound,19,304,323,0,1
C11270,2025-03-09 12:00:00,A017,Créditos,Inbound,21,351,372,0,1
C11271,2025-02-24 00:00:00,A003,Créditos,Inbound,9,286,295,0,1
C11272,2025-01-09 20:00:00,A013,Soporte_Digital,Inbound,10,252,262,0,0
C11273,2025-02-09 12:00:00,A025,Créditos,Outbound,33,384,417,0,1
C11274,2025-02-16 23:00:00,A018,Créditos,Outbound,16,213,229,0,0
C11275,2025-01-08 23:00:00,A001,Banca_Personal,Inbound,4,302,306,0,1
C11276,2025-02-28 11:00:00,A007,Créditos,Outbound,33,296,329,0,0
C11277,2025-03-24 22:00:00,A023,Tarjetas,Inbound,14,250,264,0,0
C11278,2025-02-16 00:00:00,A005,Tarjetas,Inbound,4,220,224,0,0
C11279,2025-01-30 08:00:00,A002,Créditos,Inbound,25,292,317,0,0
C11280,2025-01-23 20:00:00,A017,Tarjetas,Inbound,33,321,354,0,0
C11281,2025-03-19 13:00:00,A021,Soporte_Digital,Inbound,74,362,436,1,0
C11282,2025-01-07 09:00:00,A010,Tarjetas,Outbound,3,253,256,0,1
C11283,2025-03-11 09:00:00,A004,Soporte_Digital,Outbound,35,252,287,0,0
C11284,2025-01-24 18:00:00,A009,Créditos,Inbound,44,391,435,0,1
C11285,2025-03-16 08:00:00,A021,Soporte_Digital,Inbound,115,271,386,0,1
C11286,2025-02-03 12:00:00,A011,Soporte_Digital,Inbound,54,279,333,0,1
C11287,2025-02-03 06:00:00,A012,Créditos,Outbound,53,373,426,0,0
C11288,2025-01-26 10:00:00,A012,Créditos,Inbound,53,201,254,0,1
C11289,2025-03-17 06:00:00,A018,Soporte_Digital,Inbound,17,227,244,0,1
C11290,2025-01-06 22:00:00,A004,Banca_Personal,Outbound,21,383,404,0,1
C11291,2025-01-12 07:00:00,A009,Créditos,Outbound,25,263,288,0,1
C11292,2025-03-06 19:00:00,A008,Créditos,Inbound,12,267,279,0,0
C11293,2025-03-29 05:00:00,A019,Banca_Personal,Inbound,37,273,310,0,1
C11294,2025-03-29 23:00:00,A024,Tarjetas,Inbound,27,280,307,0,0
C11295,2025-01-20 02:00:00,A013,Banca_Personal,Outbound,50,272,322,0,1
C11296,2025-03-14 10:00:00,A002,Tarjetas,Inbound,17,308,325,0,1
C11297,2025-03-01 16:00:00,A019,Banca_Personal,Outbound,8,375,383,0,0
C11298,2025-01-22 01:00:00,A014,Soporte_Digital,Inbound,11,251,262,0,0
C11299,2025-03-13 05:00:00,A005,Créditos,Inbound,10,264,274,0,1
C11300,2025-02-15 16:00:00,A010,Banca_Personal,Inbound,22,301,323,0,1
C11301,2025-01-04 11:00:00,A024,Créditos,Inbound,42,394,436,0,1
C11302,2025-01-03 10:00:00,A017,Tarjetas,Inbound,50,282,332,0,1
C11303,2025-02-13 12:00:00,A020,Soporte_Digital,Inbound,5,246,251,0,1
C11304,2025-03-03 17:00:00,A016,Créditos,Outbound,91,178,269,0,1
C11305,2025-02-26 08:00:00,A017,Banca_Personal,Inbound,1,254,255,0,1
C11306,2025-03-08 12:00:00,A001,Banca_Personal,Inbound,7,247,254,0,1
C11307,2025-01-24 23:00:00,A021,Soporte_Digital,Inbound,31,228,259,0,1
C11308,2025-01-29 07:00:00,A022,Tarjetas,Inbound,17,304,321,0,1
C11309,2025-01-09 10:00:00,A015,Soporte_Digital,Outbound,11,284,295,0,1
C11310,2025-02-17 01:00:00,A017,Soporte_Digital,Inbound,7,385,392,0,1
C11311,2025-01-14 05:00:00,A011,Créditos,Inbound,11,312,323,0,0
C11312,2025-02-20 05:00:00,A022,Tarjetas,Inbound,11,360,371,0,1
C11313,2025-03-10 06:00:00,A005,Soporte_Digital,Inbound,27,289,316,0,1
C11314,2025-03-16 20:00:00,A004,Créditos,Inbound,39,247,286,0,1
C11315,2025-01-17 21:00:00,A021,Créditos,Outbound,11,337,348,0,0
C11316,2025-01-29 06:00:00,A024,Tarjetas,Inbound,20,232,252,0,0
C11317,2025-02-22 22:00:00,A009,Tarjetas,Inbound,21,369,390,0,1
C11318,2025-03-20 17:00:00,A016,Créditos,Inbound,26,255,281,0,1
C11319,2025-03-06 11:00:00,A012,Tarjetas,Inbound,17,344,361,0,0
C11320,2025-03-10 11:00:00,A018,Créditos,Inbound,27,322,349,0,1
C11321,2025-02-26 15:00:00,A022,Tarjetas,Inbound,14,241,255,0,1
C11322,2025-03-02 05:00:00,A003,Tarjetas,Inbound,59,372,431,0,0
C11323,2025-02-04 18:00:00,A015,Tarjetas,Outbound,13,415,428,0,0
C11324,2025-03-11 12:00:00,A018,Banca_Personal,Outbound,22,255,277,0,1
C11325,2025-03-22 10:00:00,A012,Tarjetas,Inbound,18,260,278,0,1
C11326,2025-01-12 16:00:00,A013,Banca_Personal,Inbound,24,304,328,0,1
C11327,2025-03-17 13:00:00,A001,Créditos,Outbound,44,352,396,0,1
C11328,2025-02-08 20:00:00,A004,Soporte_Digital,Inbound,116,373,489,0,1
C11329,2025-01-26 07:00:00,A008,Soporte_Digital,Outbound,13,278,291,1,1
C11330,2025-01-21 02:00:00,A019,Soporte_Digital,Inbound,16,308,324,0,1
C11331,2025-02-21 22:00:00,A021,Créditos,Inbound,7,278,285,1,1
C11332,2025-03-15 20:00:00,A021,Tarjetas,Inbound,30,275,305,0,1
C11333,2025-01-08 23:00:00,A005,Banca_Personal,Inbound,8,268,276,0,1
C11334,2025-03-26 01:00:00,A011,Créditos,Inbound,55,218,273,0,0
C11335,2025-01-13 18:00:00,A025,Soporte_Digital,Inbound,79,351,430,1,1
C11336,2025-01-23 03:00:00,A024,Soporte_Digital,Inbound,37,306,343,1,1
C11337,2025-01-06 01:00:00,A024,Soporte_Digital,Inbound,29,391,420,0,1
C11338,2025-01-25 15:00:00,A017,Soporte_Digital,Inbound,9,349,358,0,1
C11339,2025-03-03 11:00:00,A017,Banca_Personal,Inbound,54,275,329,0,0
C11340,2025-01-03 10:00:00,A002,Soporte_Digital,Inbound,5,231,236,0,1
C11341,2025-03-07 13:00:00,A024,Banca_Personal,Inbound,36,412,448,0,0
C11342,2025-02-17 12:00:00,A001,Soporte_Digital,Inbound,14,198,212,0,1
C11343,2025-03-17 10:00:00,A004,Créditos,Inbound,36,279,315,0,1
C11344,2025-03-17 05:00:00,A009,Banca_Personal,Inbound,10,280,290,0,1
C11345,2025-01-17 14:00:00,A002,Banca_Personal,Outbound,5,261,266,1,0
C11346,2025-02-09 05:00:00,A003,Créditos,Inbound,19,248,267,0,1
C11347,2025-01-22 23:00:00,A006,Soporte_Digital,Inbound,41,226,267,0,1
C11348,2025-03-15 22:00:00,A013,Soporte_Digital,Inbound,37,256,293,0,1
C11349,2025-03-01 05:00:00,A015,Tarjetas,Inbound,50,296,346,1,0
C11350,2025-03-11 13:00:00,A011,Tarjetas,Inbound,19,318,337,0,1
C11351,2025-03-06 14:00:00,A010,Banca_Personal,Inbound,46,268,314,0,1
C11352,2025-01-19 03:00:00,A003,Tarjetas,Inbound,22,268,290,1,1
C11353,2025-02-04 23:00:00,A020,Créditos,Inbound,9,237,246,0,1
C11354,2025-01-15 23:00:00,A009,Créditos,Inbound,10,310,320,0,0
C11355,2025-02-18 00:00:00,A025,Créditos,Inbound,10,302,312,0,1
C11356,2025-02-05 23:00:00,A010,Banca_Personal,Inbound,13,322,335,0,1
C11357,2025-03-10 18:00:00,A021,Créditos,Inbound,24,267,291,1,1
C11358,2025-03-14 04:00:00,A023,Banca_Personal,Inbound,48,245,293,0,1
C11359,2025-02-21 21:00:00,A025,Banca_Personal,Inbound,46,298,344,0,1
C11360,2025-02-08 03:00:00,A024,Créditos,Inbound,20,331,351,0,1
C11361,2025-03-16 22:00:00,A023,Créditos,Inbound,31,246,277,0,1
C11362,2025-01-17 01:00:00,A012,Banca_Personal,Inbound,18,262,280,0,1
C11363,2025-02-25 06:00:00,A008,Créditos,Outbound,3,226,229,0,1
C11364,2025-03-17 05:00:00,A021,Tarjetas,Inbound,48,229,277,0,0
C11365,2025-03-08 01:00:00,A021,Banca_Personal,Inbound,35,267,302,0,0
C11366,2025-02-20 12:00:00,A021,Soporte_Digital,Inbound,5,249,254,0,0
C11367,2025-03-06 13:00:00,A017,Banca_Personal,Inbound,40,348,388,0,1
C11368,2025-01-17 04:00:00,A022,Créditos,Outbound,34,301,335,0,0
C11369,2025-01-30 07:00:00,A005,Créditos,Outbound,11,375,386,0,1
C11370,2025-03-14 10:00:00,A024,Banca_Personal,Inbound,30,376,406,0,0
C11371,2025-02-05 23:00:00,A008,Banca_Personal,Inbound,79,300,379,1,1
C11372,2025-02-14 03:00:00,A018,Soporte_Digital,Inbound,30,179,209,0,1
C11373,2025-01-04 06:00:00,A011,Soporte_Digital,Outbound,31,323,354,0,1
C11374,2025-02-24 02:00:00,A022,Banca_Personal,Outbound,22,368,390,0,0
C11375,2025-02-24 05:00:00,A010,Créditos,Inbound,38,337,375,0,0
C11376,2025-01-29 01:00:00,A015,Banca_Personal,Inbound,37,320,357,0,1
C11377,2025-01-09 11:00:00,A006,Tarjetas,Inbound,42,285,327,0,1
C11378,2025-02-11 00:00:00,A019,Tarjetas,Inbound,25,229,254,0,0
C11379,2025-03-24 07:00:00,A017,Créditos,Inbound,17,337,354,0,1
C11380,2025-01-01 16:00:00,A023,Banca_Personal,Inbound,32,288,320,0,1
C11381,2025-01-20 19:00:00,A010,Banca_Personal,Inbound,53,318,371,0,1
C11382,2025-02-12 08:00:00,A005,Tarjetas,Outbound,2,264,266,0,0
C11383,2025-01-09 17:00:00,A016,Banca_Personal,Outbound,28,419,447,0,1
C11384,2025-01-21 18:00:00,A012,Créditos,Inbound,81,314,395,0,1
C11385,2025-01-18 20:00:00,A021,Créditos,Inbound,28,277,305,0,1
C11386,2025-02-25 09:00:00,A024,Soporte_Digital,Inbound,69,231,300,0,1
C11387,2025-03-29 17:00:00,A005,Créditos,Inbound,17,216,233,0,0
C11388,2025-03-06 17:00:00,A021,Banca_Personal,Inbound,32,337,369,0,0
C11389,2025-02-21 07:00:00,A001,Banca_Personal,Inbound,32,265,297,0,1
C11390,2025-03-05 22:00:00,A002,Tarjetas,Outbound,27,273,300,0,1
C11391,2025-03-19 19:00:00,A005,Tarjetas,Inbound,124,267,391,1,1
C11392,2025-03-20 04:00:00,A023,Créditos,Inbound,20,234,254,0,1
C11393,2025-02-07 10:00:00,A019,Soporte_Digital,Inbound,16,282,298,0,0
C11394,2025-02-16 02:00:00,A015,Banca_Personal,Inbound,21,303,324,0,1
C11395,2025-02-14 11:00:00,A001,Soporte_Digital,Inbound,4,239,243,0,0
C11396,2025-03-04 18:00:00,A011,Banca_Personal,Inbound,32,319,351,0,1
C11397,2025-03-11 11:00:00,A018,Créditos,Inbound,9,226,235,0,0
C11398,2025-01-21 12:00:00,A003,Créditos,Inbound,3,273,276,0,1
C11399,2025-01-26 04:00:00,A009,Tarjetas,Inbound,14,321,335,0,1
C11400,2025-02-09 11:00:00,A024,Soporte_Digital,Inbound,28,299,327,0,1
C11401,2025-01-13 05:00:00,A004,Tarjetas,Inbound,16,201,217,0,0
C11402,2025-02-18 19:00:00,A024,Créditos,Inbound,16,132,148,0,1
C11403,2025-03-26 02:00:00,A013,Soporte_Digital,Inbound,12,334,346,0,1
C11404,2025-01-08 03:00:00,A009,Banca_Personal,Inbound,100,341,441,0,1
C11405,2025-03-08 02:00:00,A003,Tarjetas,Inbound,32,326,358,0,1
C11406,2025-01-23 02:00:00,A016,Créditos,Inbound,29,286,315,0,1
C11407,2025-02-17 15:00:00,A022,Banca_Personal,Inbound,20,285,305,0,1
C11408,2025-03-19 11:00:00,A008,Créditos,Inbound,18,293,311,0,1
C11409,2025-03-15 08:00:00,A007,Banca_Personal,Inbound,23,335,358,0,1
C11410,2025-03-30 01:00:00,A025,Tarjetas,Inbound,1,291,292,0,0
C11411,2025-01-08 20:00:00,A023,Banca_Personal,Inbound,52,322,374,0,0
C11412,2025-01-07 13:00:00,A017,Soporte_Digital,Outbound,48,378,426,0,0
C11413,2025-03-24 02:00:00,A025,Banca_Personal,Inbound,8,241,249,0,1
C11414,2025-01-11 05:00:00,A016,Créditos,Outbound,6,288,294,0,1
C11415,2025-02-05 09:00:00,A021,Banca_Personal,Inbound,19,248,267,0,1
C11416,2025-03-17 10:00:00,A022,Tarjetas,Inbound,15,276,291,0,0
C11417,2025-02-15 14:00:00,A018,Créditos,Outbound,58,293,351,0,0
C11418,2025-02-25 16:00:00,A016,Créditos,Outbound,35,247,282,0,1
C11419,2025-03-30 14:00:00,A015,Créditos,Inbound,26,202,228,0,0
C11420,2025-01-08 00:00:00,A002,Créditos,Inbound,26,221,247,0,0
C11421,2025-03-10 19:00:00,A020,Soporte_Digital,Inbound,25,326,351,0,0
C11422,2025-03-04 21:00:00,A004,Créditos,Outbound,13,259,272,0,0
C11423,2025-03-16 19:00:00,A005,Créditos,Inbound,9,286,295,0,1
C11424,2025-01-26 19:00:00,A007,Créditos,Inbound,9,302,311,0,1
C11425,2025-01-15 20:00:00,A015,Tarjetas,Inbound,7,354,361,0,1
C11426,2025-03-11 21:00:00,A017,Tarjetas,Inbound,18,282,300,1,1
C11427,2025-02-20 11:00:00,A010,Créditos,Inbound,24,314,338,0,1
C11428,2025-02-24 08:00:00,A020,Soporte_Digital,Inbound,25,232,257,0,1
C11429,2025-03-05 22:00:00,A009,Banca_Personal,Inbound,2,290,292,0,1
C11430,2025-03-04 01:00:00,A016,Soporte_Digital,Inbound,31,241,272,0,1
C11431,2025-03-23 19:00:00,A024,Créditos,Outbound,37,291,328,0,1
C11432,2025-02-26 17:00:00,A003,Créditos,Inbound,10,307,317,1,1
C11433,2025-01-09 06:00:00,A022,Soporte_Digital,Inbound,32,285,317,0,1
C11434,2025-03-16 11:00:00,A009,Créditos,Inbound,9,274,283,0,1
C11435,2025-02-14 17:00:00,A008,Banca_Personal,Inbound,20,316,336,0,0
C11436,2025-02-18 13:00:00,A023,Tarjetas,Outbound,42,275,317,0,1
C11437,2025-03-17 06:00:00,A007,Banca_Personal,Inbound,12,275,287,0,1
C11438,2025-03-06 01:00:00,A017,Banca_Personal,Inbound,36,236,272,0,0
C11439,2025-01-02 06:00:00,A005,Banca_Personal,Inbound,4,330,334,0,1
C11440,2025-01-28 11:00:00,A007,Soporte_Digital,Inbound,10,297,307,0,1
C11441,2025-01-23 18:00:00,A013,Soporte_Digital,Inbound,20,271,291,0,0
C11442,2025-02-17 01:00:00,A018,Banca_Personal,Outbound,2,237,239,0,0
C11443,2025-01-16 10:00:00,A022,Soporte_Digital,Inbound,32,440,472,0,1
C11444,2025-02-16 19:00:00,A014,Créditos,Inbound,17,119,136,1,1
C11445,2025-03-03 04:00:00,A018,Tarjetas,Inbound,28,254,282,0,0
C11446,2025-03-04 03:00:00,A003,Soporte_Digital,Inbound,41,271,312,0,1
C11447,2025-03-29 14:00:00,A017,Soporte_Digital,Outbound,4,355,359,0,0
C11448,2025-02-17 23:00:00,A019,Banca_Personal,Inbound,36,281,317,0,1
C11449,2025-03-28 15:00:00,A007,Tarjetas,Inbound,17,310,327,0,1
C11450,2025-01-04 20:00:00,A021,Créditos,Inbound,55,273,328,0,0
C11451,2025-02-23 09:00:00,A004,Créditos,Outbound,23,410,433,0,0
C11452,2025-03-22 05:00:00,A015,Tarjetas,Inbound,36,323,359,0,1
C11453,2025-02-21 19:00:00,A024,Créditos,Inbound,18,260,278,0,1
C11454,2025-03-07 11:00:00,A008,Tarjetas,Outbound,19,342,361,0,1
C11455,2025-01-18 07:00:00,A016,Banca_Personal,Inbound,15,285,300,0,1
C11456,2025-03-06 08:00:00,A001,Créditos,Inbound,33,409,442,0,1
C11457,2025-01-29 16:00:00,A025,Créditos,Outbound,25,381,406,0,1
C11458,2025-03-11 09:00:00,A016,Tarjetas,Outbound,21,317,338,0,1
C11459,2025-03-27 18:00:00,A025,Créditos,Inbound,0,285,285,0,0
C11460,2025-03-05 18:00:00,A002,Soporte_Digital,Inbound,27,261,288,0,1
C11461,2025-01-18 10:00:00,A002,Banca_Personal,Inbound,60,352,412,0,0
C11462,2025-02-17 17:00:00,A008,Créditos,Inbound,24,387,411,1,0
C11463,2025-02-07 22:00:00,A012,Créditos,Inbound,13,282,295,0,0
C11464,2025-02-26 10:00:00,A011,Créditos,Inbound,6,326,332,0,1
C11465,2025-03-07 06:00:00,A006,Tarjetas,Inbound,41,330,371,0,1
C11466,2025-01-18 03:00:00,A019,Banca_Personal,Inbound,68,353,421,0,1
C11467,2025-02-21 23:00:00,A018,Banca_Personal,Inbound,58,253,311,0,1
C11468,2025-01-07 08:00:00,A005,Créditos,Inbound,21,326,347,0,1
C11469,2025-02-21 11:00:00,A015,Créditos,Inbound,31,434,465,0,1
C11470,2025-01-04 19:00:00,A008,Tarjetas,Outbound,32,305,337,0,0
C11471,2025-01-14 18:00:00,A006,Banca_Personal,Inbound,14,327,341,0,1
C11472,2025-03-11 08:00:00,A012,Soporte_Digital,Inbound,18,322,340,0,1
C11473,2025-02-09 18:00:00,A019,Créditos,Inbound,16,333,349,0,1
C11474,2025-02-22 03:00:00,A012,Soporte_Digital,Inbound,57,230,287,0,1
C11475,2025-01-09 01:00:00,A012,Soporte_Digital,Inbound,13,422,435,0,0
C11476,2025-01-23 01:00:00,A009,Banca_Personal,Inbound,34,305,339,0,1
C11477,2025-02-22 18:00:00,A024,Soporte_Digital,Inbound,58,332,390,0,1
C11478,2025-03-03 09:00:00,A010,Créditos,Outbound,20,305,325,0,1
C11479,2025-01-27 14:00:00,A022,Créditos,Inbound,49,356,405,0,1
C11480,2025-03-09 02:00:00,A017,Tarjetas,Inbound,39,269,308,0,1
C11481,2025-03-08 13:00:00,A018,Banca_Personal,Inbound,32,221,253,0,1
C11482,2025-01-30 01:00:00,A016,Banca_Personal,Inbound,39,292,331,0,0
C11483,2025-03-27 05:00:00,A004,Soporte_Digital,Inbound,60,328,388,0,1
C11484,2025-03-12 21:00:00,A018,Créditos,Outbound,26,279,305,0,1
C11485,2025-01-23 11:00:00,A003,Créditos,Inbound,108,259,367,1,0
C11486,2025-01-14 17:00:00,A016,Tarjetas,Inbound,125,320,445,1,1
C11487,2025-01-20 13:00:00,A014,Soporte_Digital,Inbound,17,244,261,0,1
C11488,2025-01-23 05:00:00,A024,Créditos,Inbound,10,358,368,0,1
C11489,2025-03-23 18:00:00,A009,Banca_Personal,Inbound,7,281,288,1,0
C11490,2025-01-20 10:00:00,A006,Tarjetas,Inbound,8,329,337,0,0
C11491,2025-02-01 17:00:00,A004,Banca_Personal,Inbound,45,230,275,0,1
C11492,2025-02-11 21:00:00,A002,Tarjetas,Inbound,64,381,445,0,0
C11493,2025-02-07 02:00:00,A023,Banca_Personal,Inbound,2,328,330,0,1
C11494,2025-03-23 11:00:00,A010,Soporte_Digital,Inbound,6,336,342,0,0
C11495,2025-02-09 17:00:00,A011,Créditos,Inbound,57,222,279,0,0
