Encuesta_ID,Call_ID,Fecha_Encuesta,Score_NPS,Tipo_Cliente
NPS05128,C13330,2025-01-15 07:00:00,9,Recurrente
NPS05129,C02147,2025-03-23 23:00:00,7,Nuevo
NPS05130,C07192,2025-03-11 04:00:00,9,Nuevo
NPS05131,C01834,2025-03-11 12:00:00,7,Nuevo
NPS05132,C05965,2025-02-23 21:00:00,10,Nuevo
NPS05133,C14385,2025-03-19 02:00:00,6,Nuevo
NPS05134,C05509,2025-01-12 18:00:00,8,Nuevo
NPS05135,C07406,2025-02-22 00:00:00,6,Nuevo
NPS05136,C04715,2025-03-12 01:00:00,7,Nuevo
NPS05137,C05715,2025-01-24 12:00:00,8,Nuevo
NPS05138,C09700,2025-03-02 00:00:00,8,Recurrente
NPS05139,C10775,2025-02-14 03:00:00,6,Recurrente
NPS05140,C00783,2025-01-30 15:00:00,10,Nuevo
NPS05141,C06174,2025-01-09 05:00:00,8,Premium
NPS05142,C07524,2025-03-25 13:00:00,6,Nuevo
NPS05143,C05397,2025-01-19 00:00:00,5,Nuevo
NPS05144,C14564,2025-03-26 02:00:00,8,Premium
NPS05145,C12520,2025-01-03 19:00:00,7,Recurrente
NPS05146,C09036,2025-03-29 05:00:00,8,Recurrente
NPS05147,C04839,2025-02-26 14:00:00,10,Recurrente
NPS05148,C02402,2025-02-26 03:00:00,6,Premium
NPS05149,C07664,2025-01-03 23:00:00,9,Nuevo
NPS05150,C04206,2025-03-27 19:00:00,7,Recurrente
NPS05151,C04642,2025-01-11 04:00:00,8,Nuevo
NPS05152,C02153,2025-01-12 18:00:00,10,Recurrente
NPS05153,C05551,2025-03-19 02:00:00,9,Nuevo
NPS05154,C02948,2025-02-11 09:00:00,6,Premium
NPS05155,C09565,2025-01-16 04:00:00,7,Recurrente
NPS05156,C08029,2025-03-20 09:00:00,8,Premium
NPS05157,C03879,2025-03-02 21:00:00,10,Recurrente
NPS05158,C05937,2025-02-28 19:00:00,9,Premium
NPS05159,C07208,2025-01-26 05:00:00,0,Nuevo
NPS05160,C05365,2025-03-16 20:00:00,8,Premium
NPS05161,C10867,2025-02-19 04:00:00,10,Nuevo
NPS05162,C07256,2025-01-14 16:00:00,10,Premium
NPS05163,C14602,2025-03-12 14:00:00,7,Nuevo
NPS05164,C08064,2025-01-08 19:00:00,9,Premium
NPS05165,C03024,2025-02-15 19:00:00,10,Premium
NPS05166,C10849,2025-03-24 19:00:00,9,Recurrente
NPS05167,C03542,2025-02-13 20:00:00,8,Premium
NPS05168,C03280,2025-01-25 20:00:00,8,Recurrente
NPS05169,C08424,2025-02-26 15:00:00,7,Recurrente
NPS05170,C06741,2025-01-03 00:00:00,9,Premium
NPS05171,C14283,2025-02-22 08:00:00,10,Premium
NPS05172,C08754,2025-01-13 15:00:00,9,Recurrente
NPS05173,C10812,2025-03-01 23:00:00,9,Nuevo
NPS05174,C02805,2025-01-27 06:00:00,10,Premium
NPS05175,C02212,2025-01-13 00:00:00,6,Recurrente
NPS05176,C12543,2025-01-20 14:00:00,10,Premium
NPS05177,C08238,2025-02-08 03:00:00,1,Premium
NPS05178,C10982,2025-03-04 23:00:00,9,Recurrente
NPS05179,C03134,2025-02-19 01:00:00,8,Nuevo
NPS05180,C07133,2025-02-26 10:00:00,8,Premium
NPS05181,C08843,2025-01-21 08:00:00,9,Nuevo
NPS05182,C07782,2025-03-10 12:00:00,8,Nuevo
NPS05183,C04321,2025-02-13 17:00:00,9,Nuevo
NPS05184,C06854,2025-02-26 09:00:00,8,Recurrente
NPS05185,C02108,2025-02-24 21:00:00,9,Premium
NPS05186,C05129,2025-03-23 15:00:00,9,Premium
NPS05187,C09649,2025-02-17 05:00:00,9,Premium
NPS05188,C11321,2025-02-26 15:00:00,8,Premium
NPS05189,C03974,2025-02-02 23:00:00,9,Nuevo
NPS05190,C10864,2025-03-10 11:00:00,9,Nuevo
NPS05191,C03035,2025-01-02 18:00:00,8,Premium
NPS05192,C10815,2025-03-12 04:00:00,9,Premium
NPS05193,C09735,2025-03-20 10:00:00,10,Premium
NPS05194,C04664,2025-02-22 16:00:00,0,Recurrente
NPS05195,C08395,2025-01-25 01:00:00,2,Premium
NPS05196,C03287,2025-01-13 00:00:00,9,Nuevo
NPS05197,C02368,2025-03-24 00:00:00,7,Nuevo
NPS05198,C09699,2025-02-08 16:00:00,0,Recurrente
NPS05199,C11524,2025-02-05 02:00:00,9,Premium
NPS05200,C00441,2025-02-04 07:00:00,8,Recurrente
NPS05201,C12635,2025-01-27 02:00:00,10,Recurrente
NPS05202,C12055,2025-02-23 01:00:00,7,Recurrente
NPS05203,C07888,2025-02-04 16:00:00,6,Nuevo
NPS05204,C04693,2025-03-05 02:00:00,8,Nuevo
NPS05205,C13424,2025-03-07 06:00:00,9,Premium
NPS05206,C09316,2025-02-09 02:00:00,8,Nuevo
NPS05207,C09846,2025-03-23 20:00:00,7,Nuevo
NPS05208,C01225,2025-02-07 18:00:00,6,Premium
NPS05209,C08542,2025-02-25 19:00:00,9,Premium
NPS05210,C02593,2025-01-12 12:00:00,8,Premium
NPS05211,C03248,2025-02-10 03:00:00,8,Recurrente
NPS05212,C02813,2025-02-16 09:00:00,10,Recurrente
NPS05213,C14691,2025-02-08 21:00:00,8,Premium
NPS05214,C06858,2025-02-20 09:00:00,6,Premium
NPS05215,C08234,2025-03-19 14:00:00,8,Nuevo
NPS05216,C02692,2025-03-25 03:00:00,9,Premium
NPS05217,C04133,2025-02-08 03:00:00,9,Premium
NPS05218,C06746,2025-01-23 08:00:00,6,Nuevo
NPS05219,C06780,2025-01-26 14:00:00,9,Nuevo
NPS05220,C02250,2025-03-27 06:00:00,10,Nuevo
NPS05221,C02553,2025-01-24 05:00:00,7,Nuevo
NPS05222,C08675,2025-02-16 13:00:00,9,Premium
NPS05223,C10549,2025-03-20 05:00:00,8,Recurrente
NPS05224,C10068,2025-03-23 13:00:00,9,Nuevo
NPS05225,C07343,2025-02-14 19:00:00,8,Recurrente
NPS05226,C03650,2025-03-09 04:00:00,6,Nuevo
NPS05227,C00381,2025-01-30 21:00:00,9,Nuevo
NPS05228,C11365,2025-03-08 01:00:00,6,Nuevo
NPS05229,C05750,2025-01-10 13:00:00,7,Premium
NPS05230,C07211,2025-02-01 01:00:00,8,Premium
NPS05231,C14416,2025-03-04 14:00:00,9,Nuevo
NPS05232,C08016,2025-01-01 18:00:00,8,Recurrente
NPS05233,C01361,2025-01-13 18:00:00,2,Nuevo
NPS05234,C03197,2025-02-26 17:00:00,10,Premium
NPS05235,C02038,2025-03-01 15:00:00,9,Nuevo
NPS05236,C00487,2025-01-30 12:00:00,10,Nuevo
NPS05237,C09936,2025-03-14 16:00:00,9,Nuevo
NPS05238,C12017,2025-01-07 11:00:00,8,Nuevo
NPS05239,C00784,2025-03-28 06:00:00,8,Recurrente
NPS05240,C08127,2025-02-15 02:00:00,8,Recurrente
NPS05241,C07035,2025-03-25 09:00:00,9,Recurrente
NPS05242,C10101,2025-01-19 21:00:00,6,Premium
NPS05243,C14798,2025-03-25 03:00:00,10,Recurrente
NPS05244,C03239,2025-02-26 20:00:00,10,Premium
NPS05245,C06370,2025-03-01 19:00:00,10,Recurrente
NPS05246,C09756,2025-01-26 15:00:00,7,Recurrente
NPS05247,C11354,2025-01-15 23:00:00,9,Premium
NPS05248,C10253,2025-02-15 00:00:00,9,Premium
NPS05249,C14962,2025-01-10 23:00:00,7,Nuevo
NPS05250,C08356,2025-01-20 16:00:00,6,Recurrente
NPS05251,C06591,2025-01-17 11:00:00,10,Premium
NPS05252,C08199,2025-02-21 06:00:00,6,Recurrente
NPS05253,C13311,2025-02-16 00:00:00,10,Recurrente
NPS05254,C01916,2025-02-24 08:00:00,3,Nuevo
NPS05255,C08544,2025-02-25 09:00:00,7,Nuevo
NPS05256,C09719,2025-01-23 10:00:00,9,Nuevo
NPS05257,C07583,2025-02-12 17:00:00,8,Nuevo
NPS05258,C10631,2025-02-03 13:00:00,5,Nuevo
NPS05259,C12006,2025-02-19 03:00:00,9,Nuevo
NPS05260,C03465,2025-01-15 14:00:00,9,Nuevo
NPS05261,C02139,2025-01-13 18:00:00,10,Recurrente
NPS05262,C13528,2025-03-30 11:00:00,7,Premium
NPS05263,C11985,2025-03-21 13:00:00,9,Nuevo
NPS05264,C00743,2025-02-11 08:00:00,8,Premium
NPS05265,C08569,2025-01-18 04:00:00,9,Premium
NPS05266,C11530,2025-01-17 02:00:00,10,Premium
NPS05267,C09775,2025-03-21 06:00:00,10,Premium
NPS05268,C06760,2025-02-15 23:00:00,6,Nuevo
NPS05269,C14069,2025-03-14 11:00:00,10,Premium
NPS05270,C13862,2025-02-25 12:00:00,10,Recurrente
NPS05271,C04481,2025-02-16 17:00:00,10,Nuevo
NPS05272,C03443,2025-03-18 13:00:00,5,Nuevo
NPS05273,C11861,2025-01-10 16:00:00,7,Recurrente
NPS05274,C04522,2025-02-18 07:00:00,10,Nuevo
NPS05275,C02848,2025-03-08 21:00:00,10,Nuevo
NPS05276,C14066,2025-01-14 12:00:00,3,Premium
NPS05277,C12909,2025-03-20 06:00:00,6,Recurrente
NPS05278,C07019,2025-03-19 22:00:00,10,Premium
NPS05279,C09179,2025-01-27 07:00:00,9,Nuevo
NPS05280,C14604,2025-01-28 13:00:00,8,Recurrente
NPS05281,C06866,2025-03-29 10:00:00,9,Nuevo
NPS05282,C06699,2025-03-23 19:00:00,9,Recurrente
NPS05283,C14222,2025-03-12 11:00:00,6,Nuevo
NPS05284,C13484,2025-03-28 14:00:00,3,Recurrente
NPS05285,C06356,2025-02-05 02:00:00,10,Premium
NPS05286,C01835,2025-01-07 03:00:00,8,Recurrente
NPS05287,C09685,2025-02-19 21:00:00,4,Nuevo
NPS05288,C08898,2025-02-26 03:00:00,9,Recurrente
NPS05289,C12584,2025-02-02 02:00:00,3,Premium
NPS05290,C14864,2025-02-06 23:00:00,6,Recurrente
NPS05291,C05704,2025-03-27 23:00:00,10,Premium
NPS05292,C04802,2025-02-25 15:00:00,9,Premium
NPS05293,C09304,2025-02-27 15:00:00,8,Nuevo
NPS05294,C10778,2025-01-10 03:00:00,8,Nuevo
NPS05295,C13422,2025-01-24 04:00:00,7,Recurrente
NPS05296,C09437,2025-02-13 17:00:00,10,Premium
NPS05297,C03004,2025-02-07 06:00:00,8,Premium
NPS05298,C00024,2025-02-14 20:00:00,10,Nuevo
NPS05299,C12005,2025-01-28 00:00:00,7,Nuevo
NPS05300,C03525,2025-02-17 07:00:00,9,Premium
NPS05301,C10957,2025-01-23 02:00:00,10,Nuevo
NPS05302,C12161,2025-02-22 18:00:00,7,Recurrente
NPS05303,C09630,2025-03-27 18:00:00,9,Nuevo
NPS05304,C01310,2025-01-11 01:00:00,6,Recurrente
NPS05305,C14418,2025-02-23 20:00:00,8,Nuevo
NPS05306,C08396,2025-03-16 22:00:00,10,Recurrente
NPS05307,C03476,2025-01-05 17:00:00,7,Premium
NPS05308,C00790,2025-02-04 11:00:00,9,Nuevo
NPS05309,C11885,2025-01-09 19:00:00,9,Recurrente
NPS05310,C11907,2025-03-10 02:00:00,6,Recurrente
NPS05311,C07016,2025-03-03 01:00:00,10,Nuevo
NPS05312,C03285,2025-01-28 13:00:00,6,Nuevo
NPS05313,C06464,2025-02-08 06:00:00,1,Premium
NPS05314,C02515,2025-02-27 09:00:00,9,Premium
NPS05315,C06146,2025-02-08 18:00:00,9,Recurrente
NPS05316,C04386,2025-02-09 10:00:00,10,Nuevo
NPS05317,C10958,2025-02-24 17:00:00,9,Recurrente
NPS05318,C04906,2025-03-27 20:00:00,7,Recurrente
NPS05319,C08733,2025-01-07 13:00:00,8,Nuevo
NPS05320,C13029,2025-02-22 04:00:00,6,Recurrente
NPS05321,C14326,2025-02-04 09:00:00,7,Recurrente
NPS05322,C05447,2025-02-17 23:00:00,5,Nuevo
NPS05323,C09420,2025-03-18 17:00:00,8,Recurrente
NPS05324,C03689,2025-01-22 20:00:00,6,Recurrente
NPS05325,C01396,2025-01-27 12:00:00,8,Nuevo
NPS05326,C14740,2025-01-04 00:00:00,10,Recurrente
NPS05327,C10872,2025-03-18 02:00:00,8,Recurrente
NPS05328,C05007,2025-02-03 13:00:00,10,Nuevo
NPS05329,C05358,2025-02-20 04:00:00,8,Premium
NPS05330,C14920,2025-03-29 14:00:00,2,Premium
NPS05331,C07865,2025-03-08 08:00:00,10,Nuevo
NPS05332,C05258,2025-03-17 22:00:00,8,Recurrente
NPS05333,C05633,2025-01-13 21:00:00,5,Premium
NPS05334,C06806,2025-03-05 14:00:00,2,Recurrente
NPS05335,C09582,2025-02-17 13:00:00,7,Nuevo
NPS05336,C13833,2025-03-12 13:00:00,8,Recurrente
NPS05337,C05435,2025-01-25 03:00:00,6,Nuevo
NPS05338,C07417,2025-02-06 01:00:00,9,Nuevo
NPS05339,C10334,2025-03-03 18:00:00,9,Nuevo
NPS05340,C08129,2025-02-07 09:00:00,8,Nuevo
NPS05341,C13232,2025-02-19 16:00:00,6,Nuevo
NPS05342,C05884,2025-01-12 11:00:00,8,Premium
NPS05343,C09488,2025-03-10 19:00:00,10,Premium
NPS05344,C03302,2025-01-06 16:00:00,10,Premium
NPS05345,C12811,2025-01-21 03:00:00,7,Recurrente
NPS05346,C10285,2025-01-17 15:00:00,8,Premium
NPS05347,C10796,2025-03-27 16:00:00,8,Premium
NPS05348,C14572,2025-03-03 17:00:00,8,Nuevo
NPS05349,C00713,2025-02-16 14:00:00,5,Premium
NPS05350,C04280,2025-03-24 17:00:00,9,Recurrente
NPS05351,C14437,2025-01-08 19:00:00,6,Premium
NPS05352,C08764,2025-03-25 14:00:00,10,Premium
NPS05353,C11317,2025-02-22 22:00:00,8,Premium
NPS05354,C10425,2025-03-09 02:00:00,8,Premium
NPS05355,C01823,2025-02-01 14:00:00,9,Nuevo
NPS05356,C09412,2025-01-05 15:00:00,1,Recurrente
NPS05357,C06246,2025-03-09 04:00:00,10,Premium
NPS05358,C07526,2025-02-15 17:00:00,10,Premium
NPS05359,C14047,2025-01-17 03:00:00,10,Nuevo
NPS05360,C13677,2025-01-12 06:00:00,8,Recurrente
NPS05361,C08421,2025-01-05 00:00:00,3,Premium
NPS05362,C01978,2025-02-27 05:00:00,0,Premium
NPS05363,C11903,2025-01-10 17:00:00,9,Recurrente
NPS05364,C03265,2025-02-20 00:00:00,10,Recurrente
NPS05365,C11185,2025-01-13 11:00:00,9,Premium
NPS05366,C04835,2025-02-13 15:00:00,9,Nuevo
NPS05367,C05062,2025-02-08 12:00:00,10,Premium
NPS05368,C00253,2025-02-16 11:00:00,9,Nuevo
NPS05369,C14349,2025-03-10 18:00:00,7,Nuevo
NPS05370,C02099,2025-03-06 01:00:00,9,Nuevo
NPS05371,C06245,2025-03-05 09:00:00,9,Premium
NPS05372,C13486,2025-01-18 02:00:00,7,Recurrente
NPS05373,C03672,2025-02-21 05:00:00,9,Premium
NPS05374,C10799,2025-03-07 15:00:00,10,Nuevo
NPS05375,C10633,2025-01-03 03:00:00,3,Recurrente
NPS05376,C07614,2025-03-04 11:00:00,10,Recurrente
NPS05377,C13800,2025-02-19 04:00:00,7,Nuevo
NPS05378,C04417,2025-02-08 07:00:00,8,Nuevo
NPS05379,C14140,2025-01-03 22:00:00,8,Nuevo
NPS05380,C10114,2025-03-11 11:00:00,6,Premium
NPS05381,C05858,2025-03-04 19:00:00,8,Nuevo
NPS05382,C08646,2025-01-29 03:00:00,8,Nuevo
NPS05383,C06416,2025-02-24 17:00:00,6,Premium
NPS05384,C06915,2025-02-02 21:00:00,7,Premium
NPS05385,C11873,2025-03-20 09:00:00,8,Premium
NPS05386,C02935,2025-03-01 06:00:00,10,Premium
NPS05387,C06018,2025-03-16 14:00:00,9,Premium
NPS05388,C08230,2025-01-10 18:00:00,7,Premium
NPS05389,C09295,2025-03-21 18:00:00,10,Nuevo
NPS05390,C08361,2025-02-06 14:00:00,10,Nuevo
NPS05391,C06563,2025-01-16 08:00:00,8,Nuevo
NPS05392,C14904,2025-03-19 00:00:00,9,Recurrente
NPS05393,C12135,2025-02-16 09:00:00,9,Premium
NPS05394,C08345,2025-02-22 09:00:00,6,Recurrente
NPS05395,C13278,2025-03-16 09:00:00,6,Recurrente
NPS05396,C12944,2025-01-29 19:00:00,6,Premium
NPS05397,C07074,2025-03-07 07:00:00,9,Nuevo
NPS05398,C00057,2025-02-06 06:00:00,7,Recurrente
NPS05399,C03413,2025-01-16 10:00:00,8,Nuevo
NPS05400,C05585,2025-03-13 16:00:00,9,Nuevo
NPS05401,C02856,2025-03-09 16:00:00,9,Premium
NPS05402,C06210,2025-01-02 13:00:00,10,Premium
NPS05403,C02987,2025-03-24 23:00:00,9,Recurrente
NPS05404,C09554,2025-02-17 19:00:00,6,Recurrente
NPS05405,C06000,2025-01-20 14:00:00,9,Recurrente
NPS05406,C12439,2025-02-17 23:00:00,8,Recurrente
NPS05407,C12804,2025-01-06 18:00:00,6,Nuevo
NPS05408,C06190,2025-01-12 02:00:00,8,Nuevo
NPS05409,C09944,2025-03-02 11:00:00,8,Premium
NPS05410,C08349,2025-03-28 12:00:00,9,Recurrente
NPS05411,C11787,2025-03-12 21:00:00,9,Premium
NPS05412,C04723,2025-01-22 16:00:00,6,Premium
NPS05413,C08293,2025-01-03 06:00:00,1,Recurrente
NPS05414,C07426,2025-03-09 05:00:00,5,Recurrente
NPS05415,C04473,2025-03-15 19:00:00,8,Premium
NPS05416,C08782,2025-02-14 18:00:00,10,Nuevo
NPS05417,C11050,2025-01-31 18:00:00,9,Nuevo
NPS05418,C02189,2025-02-27 19:00:00,8,Nuevo
NPS05419,C06462,2025-02-06 07:00:00,9,Premium
NPS05420,C04050,2025-02-03 17:00:00,9,Premium
NPS05421,C13575,2025-03-06 15:00:00,6,Premium
NPS05422,C13263,2025-01-02 04:00:00,9,Recurrente
NPS05423,C13515,2025-03-18 04:00:00,8,Nuevo
NPS05424,C07392,2025-03-19 14:00:00,7,Premium
NPS05425,C03545,2025-01-27 15:00:00,9,Nuevo
NPS05426,C00520,2025-01-03 02:00:00,8,Premium
NPS05427,C07690,2025-03-10 10:00:00,10,Nuevo
NPS05428,C04509,2025-02-02 09:00:00,8,Nuevo
NPS05429,C11930,2025-03-29 17:00:00,9,Nuevo
NPS05430,C06642,2025-03-26 13:00:00,7,Recurrente
NPS05431,C05264,2025-01-25 19:00:00,9,Premium
NPS05432,C08140,2025-03-26 02:00:00,7,Nuevo
NPS05433,C06917,2025-02-24 13:00:00,6,Premium
NPS05434,C00228,2025-03-15 06:00:00,10,Premium
NPS05435,C08742,2025-03-09 19:00:00,6,Recurrente
NPS05436,C11724,2025-01-29 14:00:00,6,Nuevo
NPS05437,C08148,2025-02-17 09:00:00,10,Nuevo
NPS05438,C07622,2025-02-19 07:00:00,9,Premium
NPS05439,C08128,2025-03-21 19:00:00,10,Premium
NPS05440,C14010,2025-01-22 09:00:00,9,Recurrente
NPS05441,C13996,2025-01-06 00:00:00,10,Nuevo
NPS05442,C10126,2025-03-27 21:00:00,9,Premium
NPS05443,C01700,2025-01-01 11:00:00,9,Recurrente
NPS05444,C14912,2025-03-21 02:00:00,5,Recurrente
NPS05445,C13013,2025-01-27 13:00:00,10,Nuevo
NPS05446,C01878,2025-03-19 02:00:00,9,Premium
NPS05447,C00514,2025-03-02 20:00:00,10,Premium
NPS05448,C08047,2025-02-20 12:00:00,9,Recurrente
NPS05449,C09247,2025-02-03 01:00:00,7,Recurrente
NPS05450,C11090,2025-03-23 20:00:00,8,Nuevo
NPS05451,C09613,2025-02-26 04:00:00,9,Nuevo
NPS05452,C06887,2025-03-16 18:00:00,10,Nuevo
NPS05453,C06120,2025-01-31 21:00:00,6,Nuevo
NPS05454,C10514,2025-01-25 04:00:00,7,Recurrente
NPS05455,C13577,2025-02-24 20:00:00,7,Nuevo
NPS05456,C07900,2025-02-09 16:00:00,7,Premium
NPS05457,C10311,2025-03-11 06:00:00,8,Nuevo
NPS05458,C13990,2025-02-19 05:00:00,8,Nuevo
NPS05459,C02917,2025-03-21 17:00:00,6,Recurrente
NPS05460,C14052,2025-03-05 16:00:00,8,Recurrente
NPS05461,C00481,2025-03-26 20:00:00,7,Nuevo
NPS05462,C10911,2025-01-21 19:00:00,9,Recurrente
NPS05463,C09604,2025-01-06 22:00:00,8,Nuevo
NPS05464,C02578,2025-01-07 18:00:00,1,Nuevo
NPS05465,C05805,2025-02-05 07:00:00,9,Recurrente
NPS05466,C13594,2025-02-25 13:00:00,9,Premium
NPS05467,C08365,2025-01-19 16:00:00,9,Nuevo
NPS05468,C05859,2025-03-27 23:00:00,8,Recurrente
NPS05469,C14126,2025-02-16 01:00:00,10,Premium
NPS05470,C05273,2025-01-19 03:00:00,9,Recurrente
NPS05471,C09933,2025-03-17 22:00:00,9,Premium
NPS05472,C08652,2025-03-18 12:00:00,8,Recurrente
NPS05473,C01597,2025-02-05 18:00:00,10,Nuevo
NPS05474,C13305,2025-01-22 10:00:00,8,Nuevo
NPS05475,C03897,2025-02-26 14:00:00,9,Recurrente
NPS05476,C10559,2025-01-06 21:00:00,8,Recurrente
NPS05477,C01350,2025-02-06 09:00:00,8,Recurrente
NPS05478,C09073,2025-02-09 16:00:00,6,Nuevo
NPS05479,C10093,2025-03-06 05:00:00,7,Recurrente
NPS05480,C03778,2025-02-10 16:00:00,10,Premium
NPS05481,C11077,2025-03-04 00:00:00,9,Premium
NPS05482,C11331,2025-02-21 22:00:00,8,Recurrente
NPS05483,C14581,2025-02-08 01:00:00,9,Nuevo
NPS05484,C04051,2025-02-10 17:00:00,10,Premium
NPS05485,C10515,2025-03-14 19:00:00,8,Premium
NPS05486,C11628,2025-02-27 08:00:00,7,Premium
NPS05487,C12454,2025-02-02 16:00:00,9,Recurrente
NPS05488,C14773,2025-02-04 01:00:00,6,Premium
NPS05489,C02763,2025-01-29 02:00:00,6,Premium
NPS05490,C14743,2025-01-22 11:00:00,7,Premium
NPS05491,C06388,2025-03-24 23:00:00,7,Nuevo
NPS05492,C03686,2025-01-31 04:00:00,7,Nuevo
NPS05493,C05063,2025-01-07 07:00:00,7,Nuevo
NPS05494,C03603,2025-03-24 15:00:00,9,Recurrente
NPS05495,C11766,2025-01-19 16:00:00,7,Recurrente
NPS05496,C14778,2025-03-22 19:00:00,9,Premium
NPS05497,C01447,2025-01-26 19:00:00,10,Recurrente
NPS05498,C09374,2025-02-18 03:00:00,9,Recurrente
NPS05499,C01021,2025-01-11 09:00:00,8,Recurrente
NPS05500,C00706,2025-03-09 11:00:00,8,Premium
NPS05501,C06428,2025-03-25 12:00:00,8,Nuevo
NPS05502,C01867,2025-02-02 01:00:00,10,Nuevo
NPS05503,C12831,2025-03-25 21:00:00,8,Premium
NPS05504,C07488,2025-01-14 14:00:00,9,Premium
NPS05505,C06940,2025-03-26 19:00:00,7,Premium
NPS05506,C11720,2025-02-21 02:00:00,9,Premium
NPS05507,C02575,2025-03-27 06:00:00,3,Premium
NPS05508,C12101,2025-01-22 22:00:00,10,Recurrente
NPS05509,C02957,2025-02-04 08:00:00,8,Premium
NPS05510,C08055,2025-02-25 20:00:00,4,Recurrente
NPS05511,C03743,2025-01-06 18:00:00,9,Nuevo
NPS05512,C03915,2025-02-22 14:00:00,7,Premium
NPS05513,C09321,2025-02-16 22:00:00,8,Nuevo
NPS05514,C10912,2025-03-13 18:00:00,8,Premium
NPS05515,C01420,2025-02-22 04:00:00,9,Recurrente
NPS05516,C01104,2025-02-04 08:00:00,9,Premium
NPS05517,C06700,2025-02-14 01:00:00,10,Premium
NPS05518,C12372,2025-01-16 18:00:00,9,Premium
NPS05519,C07840,2025-02-23 09:00:00,9,Recurrente
NPS05520,C10359,2025-02-27 16:00:00,9,Premium
NPS05521,C01559,2025-02-02 18:00:00,9,Recurrente
NPS05522,C06557,2025-03-11 20:00:00,9,Premium
NPS05523,C07092,2025-03-23 05:00:00,9,Recurrente
NPS05524,C08442,2025-03-12 11:00:00,7,Premium
NPS05525,C12819,2025-01-18 14:00:00,9,Recurrente
NPS05526,C03524,2025-01-19 01:00:00,9,Recurrente
NPS05527,C04543,2025-02-27 23:00:00,9,Premium
NPS05528,C00035,2025-03-04 07:00:00,7,Recurrente
NPS05529,C03401,2025-03-16 04:00:00,9,Premium
NPS05530,C14522,2025-02-25 19:00:00,9,Premium
NPS05531,C05606,2025-01-18 09:00:00,8,Premium
NPS05532,C08822,2025-01-07 10:00:00,9,Premium
NPS05533,C14890,2025-02-24 16:00:00,1,Premium
NPS05534,C07234,2025-02-18 02:00:00,9,Nuevo
NPS05535,C02653,2025-03-08 03:00:00,8,Premium
NPS05536,C05329,2025-01-18 12:00:00,9,Nuevo
NPS05537,C05906,2025-03-30 03:00:00,10,Recurrente
NPS05538,C05946,2025-03-28 15:00:00,7,Recurrente
NPS05539,C13353,2025-01-26 22:00:00,7,Nuevo
NPS05540,C12195,2025-02-07 08:00:00,8,Premium
NPS05541,C12243,2025-03-27 16:00:00,9,Nuevo
NPS05542,C11998,2025-02-22 07:00:00,10,Nuevo
NPS05543,C00293,2025-02-15 01:00:00,8,Premium
NPS05544,C02837,2025-03-15 05:00:00,1,Premium
NPS05545,C10945,2025-02-09 00:00:00,10,Nuevo
NPS05546,C13269,2025-02-28 19:00:00,8,Nuevo
NPS05547,C11551,2025-03-08 14:00:00,9,Recurrente
NPS05548,C02871,2025-02-22 22:00:00,6,Recurrente
NPS05549,C07678,2025-03-07 06:00:00,9,Nuevo
NPS05550,C08250,2025-02-07 13:00:00,10,Recurrente
NPS05551,C10318,2025-02-16 22:00:00,8,Premium
NPS05552,C10538,2025-01-08 14:00:00,9,Nuevo
NPS05553,C09120,2025-03-11 09:00:00,10,Premium
NPS05554,C07568,2025-02-14 15:00:00,9,Premium
NPS05555,C14112,2025-02-07 05:00:00,8,Recurrente
NPS05556,C01319,2025-01-05 09:00:00,6,Recurrente
NPS05557,C02731,2025-01-28 00:00:00,10,Nuevo
NPS05558,C10222,2025-03-01 22:00:00,10,Recurrente
NPS05559,C06291,2025-01-10 05:00:00,8,Nuevo
NPS05560,C10673,2025-02-18 17:00:00,10,Nuevo
NPS05561,C13208,2025-03-06 07:00:00,9,Nuevo
NPS05562,C04880,2025-02-11 14:00:00,8,Nuevo
NPS05563,C10424,2025-01-31 03:00:00,9,Nuevo
NPS05564,C09089,2025-03-07 08:00:00,9,Premium
NPS05565,C11407,2025-02-17 15:00:00,9,Nuevo
NPS05566,C13688,2025-01-22 04:00:00,9,Recurrente
NPS05567,C02229,2025-03-23 00:00:00,5,Nuevo
NPS05568,C02642,2025-03-08 04:00:00,10,Premium
NPS05569,C04419,2025-02-01 11:00:00,7,Nuevo
NPS05570,C09461,2025-01-26 19:00:00,6,Recurrente
NPS05571,C06506,2025-02-27 04:00:00,10,Premium
NPS05572,C06195,2025-02-10 01:00:00,8,Nuevo
NPS05573,C05922,2025-02-20 11:00:00,10,Premium
NPS05574,C06873,2025-03-24 09:00:00,8,Nuevo
NPS05575,C00357,2025-01-29 03:00:00,8,Premium
NPS05576,C08077,2025-02-01 17:00:00,10,Recurrente
NPS05577,C11162,2025-01-10 17:00:00,8,Recurrente
NPS05578,C13806,2025-03-19 12:00:00,9,Nuevo
NPS05579,C08445,2025-02-17 10:00:00,9,Nuevo
NPS05580,C04585,2025-01-16 13:00:00,7,Nuevo
NPS05581,C00838,2025-02-05 08:00:00,3,Recurrente
NPS05582,C00267,2025-02-16 22:00:00,9,Premium
NPS05583,C02007,2025-03-08 12:00:00,10,Recurrente
NPS05584,C08804,2025-02-09 05:00:00,2,Nuevo
NPS05585,C10836,2025-02-27 01:00:00,6,Premium
NPS05586,C02363,2025-01-17 19:00:00,7,Recurrente
NPS05587,C11950,2025-01-19 23:00:00,6,Premium
